trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1153,False,"{'a': 0.002, 'e': 0.09965909171574303}",25,6,2.6721528823481884,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.09945997271768262}",20,3,28.227375388443512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.002, 'e': 0.09926125155964566}",20,7,23.612740573322927,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.09906292744674731}",20,0,20.517365624492633,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1157,False,"{'a': 0.002, 'e': 0.09886499958569081}",20,0,17.055777027085576,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1158,False,"{'a': 0.002, 'e': 0.0986674671847645}",25,0,-0.7937886207025087,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1159,False,"{'a': 0.002, 'e': 0.09847032945383845}",25,17,14.328357637680474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.002, 'e': 0.09827358560436154}",20,13,11.290324521532984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.09807723484935806}",30,0,38.22664476529138,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1162,False,"{'a': 0.002, 'e': 0.09788127640342477}",20,14,13.04487233017208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.002, 'e': 0.09768570948272756}",25,19,12.278333415164262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.09749053330499859}",25,17,14.082064825270546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.002, 'e': 0.09729574708953276}",20,8,13.574737273988715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.002, 'e': 0.09710135005718508}",20,8,-3.2413059818990426,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1167,False,"{'a': 0.002, 'e': 0.09690734143036704}",20,12,16.90661623947923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.002, 'e': 0.09671372043304398}",25,0,-7.970777469155069,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1169,False,"{'a': 0.002, 'e': 0.09652048629073155}",25,10,-9.362903212066858,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1170,False,"{'a': 0.002, 'e': 0.09632763823049303}",20,11,-25.46581880434039,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1171,False,"{'a': 0.002, 'e': 0.09613517548093582}",25,2,-4.632444846903929,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1172,False,"{'a': 0.002, 'e': 0.09594309727220877}",20,8,1.627941052906767,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1173,False,"{'a': 0.002, 'e': 0.09575140283599869}",25,11,12.695983991288283,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.09556009140552765}",20,11,-26.580687637489817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1175,False,"{'a': 0.002, 'e': 0.09536916221554961}",20,10,19.418409982493113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.002, 'e': 0.09517861450234763}",20,11,0.5880119331168767,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.002, 'e': 0.09498844750373053}",25,17,12.50823533045681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.09479866045903014}",25,15,19.682066473005282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.002, 'e': 0.09460925260909793}",25,17,14.449641080878834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.09442022319630235}",20,13,8.6216563347424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.0942315714645254}",20,0,21.44810336770138,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1182,False,"{'a': 0.002, 'e': 0.09404329665916}",25,12,6.836886421207763,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.09385539802710659}",20,12,17.088201973216293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.09366787481677047}",25,2,-17.01743366581113,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1185,False,"{'a': 0.002, 'e': 0.09348072627805847}",30,21,6.75147288636567,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.09329395166237625}",20,9,20.284219237881562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.002, 'e': 0.09310755022262504}",20,15,9.764956598062406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.002, 'e': 0.0929215212131989}",25,9,26.754157551374792,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.002, 'e': 0.09273586388998147}",20,12,14.802614057235356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.002, 'e': 0.09255057751034329}",25,17,16.714580317236837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.002, 'e': 0.0923656613331385}",20,6,1.7091609150472662,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1192,False,"{'a': 0.002, 'e': 0.09218111461870225}",20,9,18.741104580535843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.002, 'e': 0.09199693662884734}",25,12,4.753975490379023,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1194,False,"{'a': 0.002, 'e': 0.09181312662686165}",20,12,12.804991773316463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.002, 'e': 0.09162968387750484}",20,0,29.489459835118396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1196,False,"{'a': 0.002, 'e': 0.09144660764700575}",25,13,22.107403343443693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.09126389720305915}",25,4,37.24228949259518,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.002, 'e': 0.09108155181482308}",25,7,29.65428642066385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.002, 'e': 0.09089957075291567}",30,9,27.549602669794233,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.002, 'e': 0.09071795328941251}",35,19,11.229598104537235,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.002, 'e': 0.09053669869784343}",25,17,15.88734219792856,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.002, 'e': 0.0903558062531899}",20,6,1.4462647379002578,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1203,False,"{'a': 0.002, 'e': 0.0901752752318818}",20,3,26.58057254749603,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.002, 'e': 0.08999510491179491}",25,11,26.89104748251215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.002, 'e': 0.08981529457224763}",25,18,4.755602992822626,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.002, 'e': 0.08963584349399842}",20,8,21.081980205307744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.002, 'e': 0.08945675095924267}",25,0,20.237089699746555,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1208,False,"{'a': 0.002, 'e': 0.08927801625161007}",20,0,-37.73292083005477,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1209,False,"{'a': 0.002, 'e': 0.08909963865616147}",20,10,18.67549025117514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.002, 'e': 0.08892161745938634}",20,0,-24.67489215010042,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1211,False,"{'a': 0.002, 'e': 0.08874395194919957}",25,11,23.429085049938866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.002, 'e': 0.08856664141493896}",25,8,-7.414773467722733,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1213,False,"{'a': 0.002, 'e': 0.08838968514736205}",20,0,35.99274372474972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.002, 'e': 0.08821308243864363}",20,12,17.447220519546626,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.002, 'e': 0.08803683258237255}",25,12,-22.833844614226916,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1216,False,"{'a': 0.002, 'e': 0.0878609348735492}",30,22,17.03966605065908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.002, 'e': 0.08768538860858248}",30,22,13.423622801939644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.002, 'e': 0.08751019308528712}",20,0,17.4383169821574,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1219,False,"{'a': 0.002, 'e': 0.08733534760288077}",20,12,17.9342451708436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.002, 'e': 0.0871608514619813}",30,20,18.770877018017398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.002, 'e': 0.08698670396460385}",35,9,27.845989537617186,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1222,False,"{'a': 0.002, 'e': 0.08681290441415829}",20,1,25.997308466642274,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.002, 'e': 0.0866394521154461}",20,12,15.452238838244892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.002, 'e': 0.08646634637465792}",25,6,27.7121950977688,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.002, 'e': 0.0862935864993705}",30,17,25.347806910839907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.002, 'e': 0.08612117179854416}",20,14,13.168152471991755,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.002, 'e': 0.08594910158251981}",25,6,16.96271850645748,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1228,False,"{'a': 0.002, 'e': 0.08577737516301644}",20,0,25.761875705304583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1229,False,"{'a': 0.002, 'e': 0.08560599185312803}",20,15,-10.825799801111385,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1230,False,"{'a': 0.002, 'e': 0.08543495096732123}",25,9,23.329095843031233,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.002, 'e': 0.08526425182143217}",20,12,10.11760053847103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.002, 'e': 0.08509389373266411}",30,17,12.581984844842014,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1233,False,"{'a': 0.002, 'e': 0.08492387601958441}",35,13,24.799519634582616,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.002, 'e': 0.08475419800212207}",20,16,9.433128660880794,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.002, 'e': 0.08458485900156469}",20,16,5.864823337995752,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.002, 'e': 0.08441585834055614}",25,8,15.55708967770721,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.002, 'e': 0.08424719534309347}",20,6,20.829631302359505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.002, 'e': 0.08407886933452453}",25,8,-24.298773438663417,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1239,False,"{'a': 0.002, 'e': 0.083910879641545}",20,5,6.006228301797629,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1240,False,"{'a': 0.002, 'e': 0.08374322559219596}",30,12,21.407142250656744,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.002, 'e': 0.0835759065158609}",20,16,4.5683698432267015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.002, 'e': 0.08340892174326339}",25,17,5.978445480721357,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.002, 'e': 0.08324227060646401}",20,0,6.96883324053344,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1244,False,"{'a': 0.002, 'e': 0.0830759524388581}",20,11,5.77186544812951,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1245,False,"{'a': 0.002, 'e': 0.08290996657517266}",30,20,18.927793127293306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.002, 'e': 0.08274431235146412}",20,12,2.921132380512197,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1247,False,"{'a': 0.002, 'e': 0.08257898910511527}",20,5,25.43413908005908,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.002, 'e': 0.08241399617483297}",35,25,16.832101861281238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.002, 'e': 0.08224933290064523}",25,13,19.713803418447995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.002, 'e': 0.0820849986238988}",20,6,13.57967813446374,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1251,False,"{'a': 0.002, 'e': 0.08192099268725626}",25,14,9.622094536680251,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.002, 'e': 0.08175731443469375}",25,15,20.04929132281576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.002, 'e': 0.08159396321149794}",20,8,17.622006880575107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.002, 'e': 0.08143093836426381}",25,15,15.550836684378497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.002, 'e': 0.08126823924089167}",30,20,17.84884961554639,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.002, 'e': 0.0811058651905849}",20,16,10.039913482144755,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.002, 'e': 0.08094381556384699}",25,18,13.828458584052974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.002, 'e': 0.08078208971247929}",25,18,12.136868725029853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.002, 'e': 0.08062068698957811}",30,11,-13.614589844838825,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1260,False,"{'a': 0.002, 'e': 0.08045960674953244}",20,6,13.246275996128874,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1261,False,"{'a': 0.002, 'e': 0.08029884834802099}",20,8,21.35146756062411,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.002, 'e': 0.08013841114201005}",20,15,9.64549453639921,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.002, 'e': 0.07997829448975048}",20,6,21.637044886909436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.002, 'e': 0.07981849775077554}",25,20,7.783527016328042,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.07965902028589801}",20,16,8.395755610682588,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.002, 'e': 0.07949986145720786}",30,0,34.3821840553019,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
1267,False,"{'a': 0.002, 'e': 0.0793410206280695}",20,5,26.057452731248848,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.07918249716311948}",20,11,6.442926963364125,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.002, 'e': 0.07902429042826366}",30,21,16.316364077729407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.07886639979067495}",20,12,16.84237671259214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.002, 'e': 0.07870882461879052}",30,15,22.436208262089526,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.002, 'e': 0.07855156428230954}",20,13,12.800327262036458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.0783946181521904}",20,0,17.111679947409055,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1274,False,"{'a': 0.002, 'e': 0.07823798560064842}",35,4,44.0165120797962,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07808166600115313}",20,6,-17.291629607064102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1276,False,"{'a': 0.002, 'e': 0.077925658728426}",25,11,4.3077019589655485,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1277,False,"{'a': 0.002, 'e': 0.07776996315843764}",30,19,20.20905937184433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.07761457866840563}",20,0,33.676945624167885,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1279,False,"{'a': 0.002, 'e': 0.07745950463679176}",20,14,13.640899798001172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07730474044329974}",20,15,9.686727009334469,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07715028546887258}",20,1,9.41720302927898,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07699613909569011}",20,10,18.938842185273977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.002, 'e': 0.07684230070716673}",25,17,8.00117440950974,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.0766887696879486}",30,15,27.51710994206907,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.07653554542391151}",30,23,12.617413034697718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07638262730215813}",20,0,13.059516620315291,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07623001471101583}",25,17,4.886401094970129,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07607770704003398}",25,0,-12.395850966445618,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07592570367998178}",25,0,37.97044278158873,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1290,False,"{'a': 0.002, 'e': 0.07577400402284548}",25,15,15.07289392940459,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07562260746182634}",25,10,8.755329514504433,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.07547151339133784}",25,15,20.395765516908195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07532072120700357}",20,0,15.34642454074837,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1294,False,"{'a': 0.002, 'e': 0.07517023030565453}",20,9,15.793489394976657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,12,16.995768055316276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07487014994525974}",20,14,0.614955385476641,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07472055928589216}",30,12,30.440362535245317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.002, 'e': 0.07457126750886131}",25,13,10.74411294129869,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1299,False,"{'a': 0.002, 'e': 0.07442227401699995}",20,12,-28.55716469397489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1300,False,"{'a': 0.002, 'e': 0.07427357821433388}",25,8,30.843524833052232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.0741251795060797}",20,12,-38.13935156497732,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1302,False,"{'a': 0.002, 'e': 0.07397707729864236}",20,10,-4.0574594967833075,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1303,False,"{'a': 0.002, 'e': 0.0738292709996129}",30,15,28.95019618706018,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.07368176001776583}",20,12,13.254006755623799,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.002, 'e': 0.0735345437630571}",20,4,29.96273435569235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.07338762164662144}",30,15,26.28112233078181,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.002, 'e': 0.07324099308077024}",25,18,2.4486836713460525,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07309465747898901}",20,0,26.667356357330952,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1309,False,"{'a': 0.002, 'e': 0.07294861425593517}",25,2,16.806486438115837,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07280286282743559}",20,14,10.798773418393779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07265740261048442}",20,10,11.451643291891967,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07251223302324053}",25,16,14.390447713348953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07236735348502546}",25,6,30.188117903162954,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07222276341632078}",25,16,13.86313324005657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.0720784622387661}",20,15,11.350889687356796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.07193444937515645}",20,14,10.021605787360548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07179072424944025}",25,10,21.300195908768544,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,12,-3.6343699094976376,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.0715041349132339}",20,2,27.593119421997606,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.07136126955638605}",20,14,11.49881064252768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.0712186896447116}",20,5,26.78189846287117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.07107639460789066}",25,20,11.28167146869378,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07093438387674295}",20,6,24.300967797513895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.0707926568832253}",25,14,18.925610793968666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0706512130604296}",20,16,8.586577317992063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.002, 'e': 0.0705100518425803}",25,10,24.189828564907184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.07036917266503243}",20,9,16.857456017857476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07022857496426901}",25,11,26.209460688213742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07008825817789911}",20,0,17.02876714207859,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1330,False,"{'a': 0.002, 'e': 0.06994822174465536}",25,1,35.08814705566773,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06980846510439187}",20,2,-22.951619830179673,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1332,False,"{'a': 0.002, 'e': 0.06966898769808184}",25,16,18.013102208040358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06952978896781553}",20,16,9.977639928939702,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06939086835679777}",20,8,15.853784164133119,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.069252225309346}",20,12,1.8381588083687206,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
